1.25;0.239899355
1.255;-0.05498459
1.26;-0.175132978
1.265;-0.197475336
1.27;-0.219271462
1.275;-0.219890188
1.28;-0.158607001
1.285;-0.112614475
1.29;-0.151250993
1.295;-0.19058441
1.3;-0.149966659
1.305;-0.109338098
1.31;-0.148690181
1.315;-0.188015197
1.32;-0.14730351
1.325;-0.106543115
1.33;-0.145719227
1.335;-0.184813833
1.34;-0.14380525
1.345;-0.102667689
1.35;-0.141370859
1.355;-0.179879651
1.36;-0.138153931
1.365;-0.096148492
1.37;-0.133813213
1.375;-0.171093478
1.38;-0.127930885
1.385;-0.084264314
1.39;-0.120031362
1.395;-0.155170171
1.4;-0.10962165
1.405;-0.063332057
1.41;-0.096255896
1.415;-0.128359044
1.42;-0.079621996
1.425;-0.030043092
1.43;-0.059641556
1.435;-0.088460182
1.44;-0.036567458
1.445;0.015941044
1.45;-0.011057821
1.455;-0.037714192
1.46;0.015796511
1.465;0.069276518
1.47;0.042509827
1.475;0.015267424
1.48;0.067313481
1.485;0.118412287
1.49;0.088335665
1.495;0.056870545
1.5;0.103826349
1.505;0.149041845
1.51;0.112391116
1.515;0.073788354
1.52;0.113191215
1.525;0.150602571
1.53;0.106070548
1.535;0.059686861
1.54;0.09158351
1.545;0.12192803
1.55;0.070917519
1.555;0.018771756
1.56;0.04572574
1.565;0.072022016
1.57;0.01790312
1.575;-0.036395511
1.58;-0.010651894
1.585;0.015337101
1.59;-0.038248523
1.595;-0.091254949
1.6;-0.063556377
1.605;-0.035055671
1.61;-0.085683903
1.615;-0.135398961
1.62;-0.104183371
1.625;-0.072041538
1.63;-0.118996594
1.635;-0.165087035
1.64;-0.13036333
1.645;-0.094884636
1.65;-0.138715748
1.655;-0.18192436
1.66;-0.144578713
1.665;-0.10674564
1.67;-0.148489028
1.675;-0.189868675
1.68;-0.150939511
1.685;-0.111751145
1.69;-0.152347679
1.695;-0.192767754
1.7;-0.15304476
1.705;-0.113207176
1.71;-0.153278986
1.715;-0.193280153
1.72;-0.153227095
1.725;-0.113133164
1.73;-0.153009102
1.735;-0.192863456
1.74;-0.152702955
1.745;-0.112532845
1.75;-0.152326636
1.755;-0.192126715
1.76;-0.151933068
1.765;-0.11174568
1.77;-0.151564535
1.775;-0.19138962
1.78;-0.151220918
1.785;-0.111058415
1.79;-0.150902093
1.795;-0.190751938
1.8;-0.150607933
1.805;-0.110470061
1.81;-0.150338305
1.815;-0.190212649
1.82;-0.150093074
1.825;-0.109979565
1.83;-0.149872101
1.835;-0.189770666
1.84;-0.149675242
1.845;-0.109585809
1.85;-0.149502348
1.855;-0.189424842
1.86;-0.149353269
1.865;-0.109287612
1.87;-0.149227849
1.875;-0.189173962
1.88;-0.149125929
1.885;-0.10908373
1.89;-0.149047345
1.895;-0.189016752
1.9;-0.148991929
1.905;-0.108972856
1.91;-0.14895951
1.915;-0.188951868
1.92;-0.148949906
1.925;-0.108953595
1.93;-0.148962903
1.935;-0.188977783
1.94;-0.148998166
1.945;-0.109023935
1.95;-0.149054885
1.955;-0.189090652
1.96;-0.149130584
1.965;-0.109173542
1.97;-0.149217558
1.975;-0.189259338
1.98;-0.149293495
1.985;-0.109311484
1.99;-0.149300144
1.995;-0.189239835
2;-0.149102195
2.005;-0.108847659
2.01;-0.148423016
2.015;-0.187765567
2.02;-0.146794099
2.025;-0.105413054
2.03;-0.143515969
2.035;-0.180991988
2.04;-0.137735786
2.045;-0.09366076
2.05;-0.128714704
2.055;-0.162896444
2.06;-0.116271213
2.065;-0.068982094
2.07;-0.101254769
2.075;-0.133393273
2.08;-0.08576544
2.085;-0.0387782
2.09;-0.072844597
2.095;-0.108346006
2.1;-0.065594263
2.105;-0.024798873
2.11;-0.06604405
2.115;-0.109279051
2.12;-0.074323301
2.125;-0.040885559
2.13;-0.08859426
2.135;-0.137034606
2.14;-0.105787254
2.145;-0.074463608
2.15;-0.122733734
2.155;-0.170344425
2.16;-0.137126701
2.165;-0.102993607
2.17;-0.147930375
2.175;-0.191979756
2.18;-0.155226075
2.185;-0.117784813
2.19;-0.159817889
2.195;-0.201627199
2.2;-0.163898128
2.205;-0.128018855
2.21;-0.175940206
2.215;-0.228731414
2.22;-0.204049214
2.225;-0.174843888
2.23;-0.210928649
2.235;-0.219859464
2.24;-0.102092853
2.245;0.09351646
2.25;0.314812453
2.255;0.624874919
2.26;1.008136169
2.265;1.24
2.27;1.14275586
2.275;0.823911599
2.28;0.492977491
2.285;0.198865244
2.29;-0.084858626
2.295;-0.275984585
2.3;-0.291153289
2.305;-0.230544589
2.31;-0.23219933
2.315;-0.252024257
2.32;-0.206736055
2.325;-0.166063002
2.33;-0.206120893
2.335;-0.246234513
2.34;-0.206337498
2.345;-0.166421002
2.35;-0.206477742
2.355;-0.246498705
2.36;-0.206472711
2.365;-0.166386037
2.37;-0.206222016
2.375;-0.245960623
2.38;-0.205578077
2.385;-0.165046465
2.39;-0.204333427
2.395;-0.243401939
2.4;-0.202210218
2.405;-0.160711805
2.41;-0.198855856
2.415;-0.2365877
2.42;-0.193849684
2.425;-0.150582351
2.43;-0.186725961
2.435;-0.222222375
2.44;-0.177017266
2.445;-0.131062653
2.45;-0.164319665
2.455;-0.19676148
2.46;-0.148376313
2.465;-0.099170321
2.47;-0.129170282
2.475;-0.158425884
2.48;-0.107011448
2.485;-0.055026939
2.49;-0.082598113
2.495;-0.109875685
2.5;-0.057033444
2.505;-0.004265284
2.51;-0.031781177
2.515;-0.059802171
2.52;-0.008554565
2.525;0.041736564
2.53;0.010854195
2.535;-0.02140368
2.54;0.024782684
2.545;0.069261015
2.55;0.031912441
2.555;-0.007344161
2.56;0.03145088
2.565;0.068299632
2.57;0.023246627
2.575;-0.02362261
2.58;0.007815497
2.585;0.037718315
2.59;-0.01372838
2.595;-0.066316631
2.6;-0.039823093
2.605;-0.014016076
2.61;-0.068662515
2.615;-0.1235346
2.62;-0.098415789
2.625;-0.073105996
2.63;-0.127425811
2.635;-0.181219643
2.64;-0.154357757
2.645;-0.126737217
2.65;-0.178281826
2.655;-0.22894115
2.66;-0.198688787
2.665;-0.167520037
2.67;-0.215449144
2.675;-0.262506273
2.68;-0.228734399
2.685;-0.194186212
2.69;-0.238921203
2.695;-0.283002974
2.7;-0.246496874
2.705;-0.209467987
2.71;-0.251979484
2.715;-0.294091345
2.72;-0.255859431
2.725;-0.217334871
2.73;-0.25856372
2.735;-0.299586861
2.74;-0.260440084
2.745;-0.221154315
2.75;-0.261755949
2.755;-0.30226724
2.76;-0.262706742
2.765;-0.223089746
2.77;-0.263428724
2.775;-0.303733733
2.78;-0.264012805
2.785;-0.224272283
2.79;-0.26451713
2.795;-0.30472046
2.8;-0.264924599
2.805;-0.225129499
2.81;-0.265335114
2.815;-0.305541399
2.82;-0.265748306
2.825;-0.225955791
2.83;-0.266163806
2.835;-0.306372307
2.84;-0.266581248
2.845;-0.226790583
2.85;-0.267000267
2.855;-0.307210254
2.86;-0.267420501
2.865;-0.227630961
2.87;-0.26784159
2.875;-0.308052344
2.88;-0.268263178
2.885;-0.228474047
2.89;-0.268684908
2.895;-0.308895717
2.9;-0.269106429
2.905;-0.229317002
2.91;-0.269527391
2.915;-0.309737553
2.92;-0.269947445
2.925;-0.230157024
2.93;-0.270366248
2.935;-0.310575073
2.94;-0.270783457
2.945;-0.230991357
2.95;-0.271198732
2.955;-0.311405539
2.96;-0.271611736
2.965;-0.23181728
2.97;-0.272022127
2.975;-0.31222623
2.98;-0.272429536
2.985;-0.232631977
2.99;-0.272833464
2.995;-0.313033857
3;-0.273232927
3.005;-0.233430285
3.01;-0.27362526
3.015;-0.3138167
3.02;-0.274002664
3.025;-0.23417994
3.03;-0.274343349
3.035;-0.31448476
3.04;-0.274591762
3.045;-0.234645965
3.05;-0.274620967
3.055;-0.314480079
3.06;-0.274174068
3.065;-0.233630349
3.07;-0.272764025
3.075;-0.31147416
3.08;-0.269647457
3.085;-0.227165507
3.09;-0.263916037
3.095;-0.299808014
3.1;-0.254789601
3.105;-0.208867089
3.11;-0.242122039
3.115;-0.274723339
3.12;-0.226930882
3.125;-0.179088229
3.13;-0.211603034
3.135;-0.244915922
3.14;-0.199460684
3.145;-0.155620567
3.15;-0.193686687
3.155;-0.233824776
3.16;-0.1960555
3.165;-0.160251541
3.17;-0.20615196
3.175;-0.253391548
3.18;-0.221540532
3.185;-0.190148615
3.19;-0.238787098
3.195;-0.287083714
3.2;-0.254746554
3.205;-0.2215756
3.21;-0.267462473
3.215;-0.312380627
3.22;-0.276369274
3.225;-0.23951518
3.23;-0.281939958
3.235;-0.323815727
3.24;-0.28547088
3.245;-0.247670616
3.25;-0.291967435
3.255;-0.340437336
3.26;-0.313831845
3.265;-0.288727692
3.27;-0.336660625
3.275;-0.366246583
3.28;-0.282782177
3.285;-0.141420844
3.29;0.013176623
3.295;0.278179682
3.3;0.681970634
3.305;1.010016631
3.31;1.038400255
3.315;0.807582087
3.32;0.497054657
3.325;0.178274678
3.33;-0.138011381
3.335;-0.358027369
3.34;-0.4
3.345;-0.353236871
3.35;-0.353749682
3.355;-0.369468585
3.36;-0.32244113
3.365;-0.281227768
3.37;-0.320948851
3.375;-0.360735488
3.38;-0.320505163
3.385;-0.280248114
3.39;-0.319956548
3.395;-0.359620745
3.4;-0.319228565
3.405;-0.278765016
3.41;-0.318211795
3.415;-0.357546815
3.42;-0.316743754
3.425;-0.275771641
3.43;-0.314594518
3.435;-0.353171227
3.44;-0.31145536
3.445;-0.269395433
3.45;-0.306935333
3.455;-0.344015074
3.46;-0.30057194
3.465;-0.25654201
3.47;-0.291862105
3.475;-0.326472151
3.48;-0.280317913
3.485;-0.233354067
3.49;-0.265547484
3.495;-0.296880644
3.5;-0.247354983
3.505;-0.19699404
3.51;-0.225846172
3.515;-0.253986655
3.52;-0.201518973
3.525;-0.148575108
3.53;-0.175314689
3.535;-0.201922909
3.54;-0.148607164
3.545;-0.095592443
3.55;-0.123115578
3.555;-0.151418531
3.56;-0.100740961
3.565;-0.051312383
3.57;-0.083344263
3.575;-0.117022431
3.58;-0.072500173
3.585;-0.029892373
3.59;-0.069271002
3.595;-0.110662195
3.6;-0.074045091
3.605;-0.039352476
3.61;-0.086473232
3.615;-0.135256429
3.62;-0.105516873
3.625;-0.077041801
3.63;-0.129598397
3.635;-0.182941744
3.64;-0.15682284
3.645;-0.130996303
3.65;-0.185227456
3.655;-0.239298492
3.66;-0.21301354
3.665;-0.186202478
3.67;-0.238723448
3.675;-0.290464084
3.68;-0.261341531
3.685;-0.231301392
3.69;-0.280315773
3.695;-0.328380622
3.7;-0.295512568
3.705;-0.26174547
3.71;-0.307126862
3.715;-0.351714458
3.72;-0.315572864
3.725;-0.278770598
3.73;-0.321377483
3.735;-0.363462479
3.74;-0.325091932
3.745;-0.286328265
3.75;-0.327229057
3.755;-0.36784648
3.76;-0.32822704
3.765;-0.288411564
3.77;-0.328435389
3.775;-0.368328686
3.78;-0.328116886
3.785;-0.287821162
3.79;-0.327458928
3.795;-0.367044347
3.8;-0.326588804
3.805;-0.286101355
3.81;-0.325589123
3.815;-0.365057656
3.82;-0.324479682
3.825;-0.283899132
3.83;-0.323316005
3.835;-0.362730302
3.84;-0.322142026
3.845;-0.281551176
3.85;-0.320957754
3.855;-0.360361764
3.86;-0.319763206
3.865;-0.279162085
3.87;-0.318558402
3.875;-0.357952161
3.88;-0.317343367
3.885;-0.276732022
3.89;-0.316118132
3.895;-0.355501701
3.9;-0.314882735
3.905;-0.274261237
3.91;-0.313637215
3.915;-0.353010674
3.92;-0.31238162
3.925;-0.271750059
3.93;-0.311116
3.935;-0.350479449
3.94;-0.309840414
3.945;-0.269198902
3.95;-0.308554921
3.955;-0.347908481
3.96;-0.30725959
3.965;-0.266608257
3.97;-0.305954491
3.975;-0.345298301
3.98;-0.304639698
3.985;-0.26397869
3.99;-0.303315285
3.995;-0.342649488
4;-0.301981295
4.005;-0.261310688
4.01;-0.30063762
4.015;-0.339961983
4.02;-0.299283558
4.025;-0.258601924
4.03;-0.297916298
4.035;-0.33722528
4.04;-0.29652644
4.045;-0.255815696
4.05;-0.295086396
4.055;-0.334328041
4.06;-0.293524578
4.065;-0.252652269
4.07;-0.29167721
4.075;-0.330552701
4.08;-0.28921274
4.085;-0.24757581
4.09;-0.28554294
4.095;-0.323000532
4.1;-0.279826802
4.105;-0.235902493
4.11;-0.271125882
4.115;-0.305431296
4.12;-0.258809307
4.125;-0.211325783
4.13;-0.243136275
4.135;-0.274492014
4.14;-0.225734432
4.145;-0.177276493
4.15;-0.209571217
4.155;-0.243070198
4.16;-0.198177118
4.165;-0.155202804
4.17;-0.194328698
4.175;-0.235584683
4.18;-0.198844945
4.185;-0.163842643
4.19;-0.210200933
4.195;-0.257475313
4.2;-0.225200652
4.205;-0.192935994
4.21;-0.240301294
4.215;-0.287002156
4.22;-0.252841127
4.225;-0.217716332
4.23;-0.261610085
4.235;-0.304571176
4.24;-0.266695639
4.245;-0.228115847
4.25;-0.269028515
4.255;-0.309838949
4.26;-0.27150016
4.265;-0.23582353
4.27;-0.28485002
4.275;-0.338419015
4.28;-0.311369513
4.285;-0.273737858
4.29;-0.293020262
4.295;-0.27131519
4.3;-0.097899773
4.305;0.181980131
4.31;0.483692606
4.315;0.79558097
4.32;1.040481685
4.325;1.025639027
4.33;0.700554261
4.335;0.289768635
4.34;0.008840419
4.345;-0.175164894
4.35;-0.341671997
4.355;-0.40855796
4.36;-0.333783031
4.365;-0.260051154
4.37;-0.286972611
4.375;-0.323731778
4.38;-0.28249681
4.385;-0.241458616
4.39;-0.280415106
4.395;-0.319349377
4.4;-0.27825375
4.405;-0.237118862
4.41;-0.275932931
4.415;-0.314681299
4.42;-0.273345946
4.425;-0.23190499
4.43;-0.270332196
4.435;-0.308596516
4.44;-0.266661721
4.445;-0.224486137
4.45;-0.262022567
4.455;-0.299218439
4.46;-0.25601624
4.465;-0.2123543
4.47;-0.248167958
4.475;-0.283391175
4.48;-0.237958584
4.485;-0.191807995
4.49;-0.224883317
4.495;-0.257137828
4.5;-0.208537696
4.505;-0.159065615
4.51;-0.188724391
4.515;-0.217540266
4.52;-0.165565788
4.525;-0.112881977
4.53;-0.139599593
4.535;-0.165859295
4.54;-0.111830555
4.545;-0.057709209
4.55;-0.083713624
4.555;-0.110079528
4.56;-0.057053636
4.565;-0.004886273
4.57;-0.033823298
4.575;-0.064097674
4.58;-0.015921079
4.585;0.030524032
4.59;-0.004908511
4.595;-0.04232277
4.6;-0.001776438
4.605;0.036721621
4.61;-0.006788115
4.615;-0.05221728
4.62;-0.019432976
4.625;0.011737162
4.63;-0.03850155
4.635;-0.089918437
4.64;-0.062265774
4.645;-0.035287354
4.65;-0.08872693
4.655;-0.142336133
4.66;-0.11588154
4.665;-0.089150617
4.67;-0.141956377
4.675;-0.194140629
4.68;-0.165575818
4.685;-0.136165517
4.69;-0.185843693
4.695;-0.234572926
4.7;-0.202341785
4.705;-0.169161594
4.71;-0.215062823
4.715;-0.260091292
4.72;-0.224304416
4.725;-0.187767631
4.73;-0.230551121
4.735;-0.27272696
4.74;-0.234366692
4.745;-0.195539396
4.75;-0.23631021
4.755;-0.276739291
4.76;-0.23688117
4.765;-0.196784443
4.77;-0.236491737
4.775;-0.276039897
4.78;-0.235460321
4.785;-0.194779417
4.79;-0.234019111
4.795;-0.273197385
4.8;-0.232328813
4.805;-0.191425071
4.81;-0.230495409
4.815;-0.269547077
4.82;-0.228585696
4.825;-0.187585345
4.83;-0.226588427
4.835;-0.265594968
4.84;-0.224604994
4.845;-0.183618531
4.85;-0.222635605
4.855;-0.261656242
4.86;-0.220680466
4.865;-0.179708304
4.87;-0.218739782
4.875;-0.257774925
4.88;-0.216813758
4.885;-0.175856307
4.89;-0.214902598
4.895;-0.253952655
4.9;-0.213006504
4.905;-0.17206417
4.91;-0.211125678
4.915;-0.250191054
4.92;-0.209260322
4.925;-0.168333507
4.93;-0.207410634
4.935;-0.246491728
4.94;-0.205576814
4.945;-0.164665915
4.95;-0.203759057
4.955;-0.242856263
4.96;-0.201957559
4.965;-0.161062968
4.97;-0.200172514
4.975;-0.239286221
4.98;-0.198404113
4.985;-0.157526213
4.99;-0.196652541
4.995;-0.235783117
5;-0.194917952
5.005;-0.154057045
5.01;-0.193200367
5.015;-0.232347839
5.02;-0.191499279
5.025;-0.150654316
5.03;-0.189812247
5.035;-0.228971778
5.04;-0.188130628
5.045;-0.147284902
5.05;-0.186428167
5.055;-0.225550143
5.06;-0.18463494
5.065;-0.143658826
5.07;-0.182587599
5.075;-0.221373787
5.08;-0.179959914
5.085;-0.138269307
5.09;-0.176208953
5.095;-0.213671805
5.1;-0.170542265
5.105;-0.126705389
5.11;-0.162059972
5.115;-0.196534926
5.12;-0.150107541
5.125;-0.102821335
5.13;-0.134800533
5.135;-0.166257931
5.14;-0.117493228
5.145;-0.068879918
5.15;-0.100840439
5.155;-0.133811287
5.16;-0.088201795
5.165;-0.044351853
5.17;-0.082494565
5.175;-0.122729496
5.18;-0.085010746
5.185;-0.049151772
5.19;-0.094846236
5.195;-0.141701584
5.2;-0.10928022
5.205;-0.077142263
5.21;-0.124884111
5.215;-0.172168305
5.22;-0.138742021
5.225;-0.104443599
5.23;-0.149198385
5.235;-0.193006466
5.24;-0.155925719
5.245;-0.118054793
5.25;-0.159526559
5.255;-0.200544493
5.26;-0.161536441
5.265;-0.123482787
5.27;-0.168169461
5.275;-0.217515411
5.28;-0.191274872
5.285;-0.164498328
5.29;-0.207733076
5.295;-0.229161852
5.3;-0.132317584
5.305;0.030945397
5.31;0.214958491
5.315;0.503832631
5.32;0.904397939
5.325;1.191722539
5.33;1.159043438
5.335;0.880676313
5.34;0.556827047
5.345;0.251551559
5.35;-0.044477412
5.355;-0.245350423
5.36;-0.268030418
5.365;-0.20973846
5.37;-0.210284205
5.375;-0.2290736
5.38;-0.1830924
5.385;-0.141658501
5.39;-0.180897791
5.395;-0.22018371
5.4;-0.179459585
5.405;-0.138716971
5.41;-0.177948027
5.415;-0.217142939
5.42;-0.176289482
5.425;-0.135372588
5.43;-0.174373905
5.435;-0.213271334
5.44;-0.172038596
5.445;-0.130644828
5.45;-0.16905427
5.455;-0.207226062
5.46;-0.165114209
5.465;-0.122667765
5.47;-0.159831272
5.475;-0.196545524
5.48;-0.152748672
5.485;-0.108377728
5.49;-0.143370464
5.495;-0.177667706
5.5;-0.131216003
5.505;-0.083970599
5.51;-0.115898639
5.515;-0.146982468
5.52;-0.097222905
5.525;-0.046642298
5.53;-0.07528719
5.535;-0.103230387
5.54;-0.050572262
5.545;0.002558907
5.55;-0.023992317
5.555;-0.050406595
5.56;0.003113356
5.565;0.056347142
5.57;0.029062177
5.575;0.001020128
5.58;0.051984077
5.585;0.101726108
5.59;0.070035009
5.595;0.036723707
5.6;0.081636088
5.605;0.124652866
5.61;0.085696176
5.615;0.044732679
5.62;0.081774973
5.625;0.116881276
5.63;0.07015335
5.635;0.021732811
5.64;0.051795986
5.645;0.080547607
5.65;0.02821364
5.655;-0.024966387
5.66;0.001252809
5.665;0.027114673
5.67;-0.02714624
5.675;-0.081310499
5.68;-0.055179003
5.685;-0.02857701
5.69;-0.081356917
5.695;-0.133399784
5.7;-0.104615677
5.705;-0.074942916
5.71;-0.124346421
5.715;-0.172815304
5.72;-0.140359924
5.725;-0.107008603
5.73;-0.152804179
5.735;-0.197800575
5.74;-0.162059523
5.745;-0.125647553
5.75;-0.168633325
5.755;-0.211085368
5.76;-0.173070231
5.765;-0.134651052
5.77;-0.175886524
5.775;-0.216830221
5.78;-0.177530236
5.785;-0.138029079
5.79;-0.17836379
5.795;-0.218566202
5.8;-0.178663319
5.805;-0.138677768
5.81;-0.178628282
5.815;-0.218530186
5.82;-0.178395881
5.825;-0.13823529
5.83;-0.178056267
5.835;-0.217864963
5.84;-0.177666144
5.845;-0.137436756
5.85;-0.177214041
5.855;-0.216997976
5.86;-0.176788538
5.865;-0.136585705
5.87;-0.176389452
5.875;-0.216199756
5.88;-0.176016594
5.885;-0.135839942
5.89;-0.175669776
5.895;-0.21550607
5.9;-0.175348802
5.905;-0.135197945
5.91;-0.175053474
5.915;-0.214915366
5.92;-0.174783593
5.925;-0.13465813
5.93;-0.174538952
5.935;-0.214426031
5.94;-0.174319343
5.945;-0.134218859
5.95;-0.174124554
5.955;-0.2140364
5.96;-0.17395437
5.965;-0.133878437
5.97;-0.173808572
5.975;-0.213744749
5.98;-0.173686938
5.985;-0.133635113
5.99;-0.173589243
5.995;-0.2135493
6;-0.173515255
6.005;-0.133487079
6.01;-0.173464739
6.015;-0.213448204
6.02;-0.173437435
6.025;-0.133432385
6.03;-0.173432991
6.035;-0.213439152
6.04;-0.1734507
6.045;-0.133467341
6.05;-0.173488555
6.055;-0.213513425
6.06;-0.173540357
6.065;-0.133566653
6.07;-0.173587843
6.075;-0.213596743
6.08;-0.173582137
6.085;-0.133527047
6.09;-0.173406593
6.095;-0.213185543
6.1;-0.17281577
6.105;-0.132231927
6.11;-0.171352857
6.115;-0.210080899
6.12;-0.168304859
6.125;-0.125906412
6.13;-0.162770475
6.135;-0.198799544
6.14;-0.153931215
6.145;-0.108157185
6.15;-0.141541131
6.155;-0.174232257
6.16;-0.126471098
6.165;-0.078584769
6.17;-0.110970006
6.175;-0.14406429
6.18;-0.098307423
6.185;-0.054098013
6.19;-0.091750721
6.195;-0.13146059
6.2;-0.093280027
6.205;-0.05711216
6.21;-0.102721693
6.215;-0.149761528
6.22;-0.117810923
6.225;-0.086419325
6.23;-0.135149551
6.235;-0.18361463
6.24;-0.151504268
6.245;-0.118598983
6.25;-0.164772121
6.255;-0.209981712
6.26;-0.1742553
6.265;-0.137671681
6.27;-0.180345998
6.275;-0.222436489
6.28;-0.184225642
6.285;-0.146364288
6.29;-0.190241072
6.295;-0.237921199
6.3;-0.210634493
6.305;-0.185925853
6.31;-0.236165754
6.315;-0.270343098
6.32;-0.194725225
6.325;-0.066871237
6.33;0.067760168
6.335;0.313437892
6.34;0.714313526
6.345;1.067998815
6.35;1.143186181
6.355;0.95499013
6.36;0.661487372
6.365;0.334572807
6.37;0.000947978
6.375;-0.236057903
6.38;-0.295902638
6.385;-0.261937431
6.39;-0.26369665
6.395;-0.275905796
6.4;-0.227109833
6.405;-0.185735952
6.41;-0.225707862
6.415;-0.265799608
6.42;-0.225884268
6.425;-0.185949522
